"","time","variable","value","resolution","time","variable","value","resolution","time","variable","value","resolution","time","variable","value","resolution"
"546244",22.899721146,"stress.eid_49320",36445.683594,"10x10x10",22.899646759,"stress.eid_9156",36220.316406,"20x20x10",22.897737503,"stress.eid_4164",32617.044922,"20x20x20",22.898138046,"stress.eid_458",34355.980469,"40x40x40"
"546245",22.998952866,"stress.eid_49320",36291.632813,"10x10x10",22.999465942,"stress.eid_9156",36066.441406,"20x20x10",22.997556686,"stress.eid_4164",32484.570313,"20x20x20",22.99795723,"stress.eid_458",34243.101563,"40x40x40"
"546246",23.099273682,"stress.eid_49320",36136.683594,"10x10x10",23.099283218,"stress.eid_9156",35913.425781,"20x20x10",23.09737587,"stress.eid_4164",32352.728516,"20x20x20",23.097776413,"stress.eid_458",34130.675781,"40x40x40"
"546247",23.199596405,"stress.eid_49320",35982.523438,"10x10x10",23.199102402,"stress.eid_9156",35761.230469,"20x20x10",23.197195053,"stress.eid_4164",32221.53125,"20x20x20",23.197595596,"stress.eid_458",34018.691406,"40x40x40"
"546248",23.299919128,"stress.eid_49320",35829.152344,"10x10x10",23.298921585,"stress.eid_9156",35609.789063,"20x20x10",23.299949646,"stress.eid_4164",32087.136719,"20x20x20",23.29741478,"stress.eid_458",33907.132813,"40x40x40"
"546249",23.399150848,"stress.eid_49320",35678.21875,"10x10x10",23.398740768,"stress.eid_9156",35459.101563,"20x20x10",23.399768829,"stress.eid_4164",31957.216797,"20x20x20",23.397233963,"stress.eid_458",33796,"40x40x40"
"546250",23.499473572,"stress.eid_49320",35526.394531,"10x10x10",23.500026703,"stress.eid_9156",35306.933594,"20x20x10",23.499588013,"stress.eid_4164",31827.933594,"20x20x20",23.497053146,"stress.eid_458",33685.332031,"40x40x40"
"546251",23.599796295,"stress.eid_49320",35375.351563,"10x10x10",23.599845886,"stress.eid_9156",35157.773438,"20x20x10",23.599405289,"stress.eid_4164",31699.269531,"20x20x20",23.59687233,"stress.eid_458",33575.054688,"40x40x40"
"546252",23.699028015,"stress.eid_49320",35226.707031,"10x10x10",23.699663162,"stress.eid_9156",35009.3125,"20x20x10",23.699224472,"stress.eid_4164",31571.230469,"20x20x20",23.69669342,"stress.eid_458",33465.222656,"40x40x40"
"546253",23.799348831,"stress.eid_49320",35077.191406,"10x10x10",23.799482346,"stress.eid_9156",34861.597656,"20x20x10",23.799043655,"stress.eid_4164",31443.818359,"20x20x20",23.796512604,"stress.eid_458",33355.839844,"40x40x40"
"546254",23.899671555,"stress.eid_49320",34928.4375,"10x10x10",23.899301529,"stress.eid_9156",34714.648438,"20x20x10",23.898862839,"stress.eid_4164",31317.011719,"20x20x20",23.896331787,"stress.eid_458",33246.84375,"40x40x40"
"546255",23.999994278,"stress.eid_49320",34780.445313,"10x10x10",23.999120712,"stress.eid_9156",34568.496094,"20x20x10",23.998682022,"stress.eid_4164",31190.820313,"20x20x20",23.99615097,"stress.eid_458",33138.296875,"40x40x40"
"546256",24.099225998,"stress.eid_49320",34634.804688,"10x10x10",24.098939896,"stress.eid_9156",34423.117188,"20x20x10",24.098501205,"stress.eid_4164",31065.244141,"20x20x20",24.095970154,"stress.eid_458",33030.160156,"40x40x40"
"546257",24.199548721,"stress.eid_49320",34488.3125,"10x10x10",24.198757172,"stress.eid_9156",34278.480469,"20x20x10",24.198320389,"stress.eid_4164",30940.277344,"20x20x20",24.195789337,"stress.eid_458",32922.460938,"40x40x40"
"546258",24.299871445,"stress.eid_49320",34342.566406,"10x10x10",24.300045013,"stress.eid_9156",34132.484375,"20x20x10",24.298139572,"stress.eid_4164",30815.910156,"20x20x20",24.295608521,"stress.eid_458",32815.148438,"40x40x40"
"546259",24.399103165,"stress.eid_49320",34199.132813,"10x10x10",24.399862289,"stress.eid_9156",33989.292969,"20x20x10",24.397958755,"stress.eid_4164",30692.140625,"20x20x20",24.395427704,"stress.eid_458",32708.275391,"40x40x40"
"546260",24.499423981,"stress.eid_49320",34054.863281,"10x10x10",24.499681473,"stress.eid_9156",33846.84375,"20x20x10",24.497777939,"stress.eid_4164",30568.980469,"20x20x20",24.495246887,"stress.eid_458",32601.820313,"40x40x40"
"546261",24.599746704,"stress.eid_49320",33911.328125,"10x10x10",24.599500656,"stress.eid_9156",33705.070313,"20x20x10",24.597597122,"stress.eid_4164",30446.40625,"20x20x20",24.595066071,"stress.eid_458",32495.769531,"40x40x40"
"546262",24.698978424,"stress.eid_49320",33770.074219,"10x10x10",24.699319839,"stress.eid_9156",33563.996094,"20x20x10",24.697414398,"stress.eid_4164",30324.429688,"20x20x20",24.694885254,"stress.eid_458",32390.134766,"40x40x40"
"546263",24.799301147,"stress.eid_49320",33627.992188,"10x10x10",24.799137115,"stress.eid_9156",33423.679688,"20x20x10",24.797233582,"stress.eid_4164",30203.042969,"20x20x20",24.794704437,"stress.eid_458",32284.935547,"40x40x40"
"546264",24.899623871,"stress.eid_49320",33486.636719,"10x10x10",24.898956299,"stress.eid_9156",33284.105469,"20x20x10",24.899990082,"stress.eid_4164",30078.695313,"20x20x20",24.894523621,"stress.eid_458",32180.121094,"40x40x40"
"546265",24.999946594,"stress.eid_49320",33346.007813,"10x10x10",24.998775482,"stress.eid_9156",33145.253906,"20x20x10",24.999807358,"stress.eid_4164",29958.494141,"20x20x20",24.994344711,"stress.eid_458",32075.710938,"40x40x40"
"546266",25.099178314,"stress.eid_49320",33207.601563,"10x10x10",25.098592758,"stress.eid_9156",33007.0625,"20x20x10",25.099626541,"stress.eid_4164",29838.882813,"20x20x20",25.094163895,"stress.eid_458",31971.716797,"40x40x40"
"546267",25.19949913,"stress.eid_49320",33068.394531,"10x10x10",25.1998806,"stress.eid_9156",32867.515625,"20x20x10",25.199445724,"stress.eid_4164",29719.845703,"20x20x20",25.199853897,"stress.eid_458",31862.025391,"40x40x40"
"546268",25.299821854,"stress.eid_49320",32929.894531,"10x10x10",25.299697876,"stress.eid_9156",32730.720703,"20x20x10",25.299264908,"stress.eid_4164",29601.384766,"20x20x20",25.29967308,"stress.eid_458",31758.859375,"40x40x40"
"546269",25.399053574,"stress.eid_49320",32793.597656,"10x10x10",25.399517059,"stress.eid_9156",32594.646484,"20x20x10",25.399084091,"stress.eid_4164",29483.492188,"20x20x20",25.399492264,"stress.eid_458",31656.082031,"40x40x40"
"546270",25.499376297,"stress.eid_49320",32656.5,"10x10x10",25.499336243,"stress.eid_9156",32459.226563,"20x20x10",25.498903275,"stress.eid_4164",29366.169922,"20x20x20",25.499311447,"stress.eid_458",31553.728516,"40x40x40"
"546271",25.59969902,"stress.eid_49320",32520.105469,"10x10x10",25.599155426,"stress.eid_9156",32324.525391,"20x20x10",25.598722458,"stress.eid_4164",29249.419922,"20x20x20",25.599132538,"stress.eid_458",31451.759766,"40x40x40"
"546272",25.69893074,"stress.eid_49320",32385.875,"10x10x10",25.698972702,"stress.eid_9156",32190.367188,"20x20x10",25.698541641,"stress.eid_4164",29133.228516,"20x20x20",25.698951721,"stress.eid_458",31350.1875,"40x40x40"
"546273",25.799253464,"stress.eid_49320",32250.855469,"10x10x10",25.798791885,"stress.eid_9156",32056.988281,"20x20x10",25.798360825,"stress.eid_4164",29017.609375,"20x20x20",25.798770905,"stress.eid_458",31249.005859,"40x40x40"
"546274",25.899576187,"stress.eid_49320",32116.529297,"10x10x10",25.898611069,"stress.eid_9156",31924.310547,"20x20x10",25.898180008,"stress.eid_4164",28902.544922,"20x20x20",25.898590088,"stress.eid_458",31148.208984,"40x40x40"
"546275",25.999897003,"stress.eid_49320",31982.888672,"10x10x10",25.999897003,"stress.eid_9156",31790.382813,"20x20x10",25.997999191,"stress.eid_4164",28788.029297,"20x20x20",25.998409271,"stress.eid_458",31047.820313,"40x40x40"
"546276",26.099128723,"stress.eid_49320",31851.369141,"10x10x10",26.099716187,"stress.eid_9156",31659.070313,"20x20x10",26.097816467,"stress.eid_4164",28674.078125,"20x20x20",26.098228455,"stress.eid_458",30947.818359,"40x40x40"
"546277",26.199451447,"stress.eid_49320",31719.083984,"10x10x10",26.19953537,"stress.eid_9156",31528.408203,"20x20x10",26.197635651,"stress.eid_4164",28560.671875,"20x20x20",26.198047638,"stress.eid_458",30848.197266,"40x40x40"
"546278",26.29977417,"stress.eid_49320",31587.46875,"10x10x10",26.299352646,"stress.eid_9156",31398.337891,"20x20x10",26.297454834,"stress.eid_4164",28447.820313,"20x20x20",26.297866821,"stress.eid_458",30748.976563,"40x40x40"
"546279",26.39900589,"stress.eid_49320",31457.947266,"10x10x10",26.399171829,"stress.eid_9156",31268.894531,"20x20x10",26.397274017,"stress.eid_4164",28335.507813,"20x20x20",26.397686005,"stress.eid_458",30650.138672,"40x40x40"
"546280",26.499328613,"stress.eid_49320",31327.667969,"10x10x10",26.498991013,"stress.eid_9156",31140.087891,"20x20x10",26.497093201,"stress.eid_4164",28223.744141,"20x20x20",26.497505188,"stress.eid_458",30551.677734,"40x40x40"
"546281",26.599651337,"stress.eid_49320",31198.052734,"10x10x10",26.598810196,"stress.eid_9156",31012.009766,"20x20x10",26.599847794,"stress.eid_4164",28109.25,"20x20x20",26.597324371,"stress.eid_458",30453.609375,"40x40x40"
"546282",26.699972153,"stress.eid_49320",31069.101563,"10x10x10",26.698627472,"stress.eid_9156",30884.603516,"20x20x10",26.699666977,"stress.eid_4164",27998.583984,"20x20x20",26.697143555,"stress.eid_458",30355.908203,"40x40x40"
"546283",26.799203873,"stress.eid_49320",30942.193359,"10x10x10",26.799915314,"stress.eid_9156",30755.947266,"20x20x10",26.79948616,"stress.eid_4164",27888.447266,"20x20x20",26.796962738,"stress.eid_458",30258.597656,"40x40x40"
"546284",26.899526596,"stress.eid_49320",30814.546875,"10x10x10",26.89973259,"stress.eid_9156",30629.78125,"20x20x10",26.899305344,"stress.eid_4164",27778.845703,"20x20x20",26.896783829,"stress.eid_458",30161.664063,"40x40x40"
"546285",26.999849319,"stress.eid_49320",30687.548828,"10x10x10",26.999551773,"stress.eid_9156",30504.306641,"20x20x10",26.999124527,"stress.eid_4164",27669.767578,"20x20x20",26.996603012,"stress.eid_458",30065.126953,"40x40x40"
"546286",27.099081039,"stress.eid_49320",30562.572266,"10x10x10",27.099370956,"stress.eid_9156",30379.439453,"20x20x10",27.09894371,"stress.eid_4164",27561.220703,"20x20x20",27.096422195,"stress.eid_458",29968.921875,"40x40x40"
"546287",27.199403763,"stress.eid_49320",30436.859375,"10x10x10",27.19919014,"stress.eid_9156",30255.253906,"20x20x10",27.198762894,"stress.eid_4164",27453.205078,"20x20x20",27.196241379,"stress.eid_458",29873.123047,"40x40x40"
"546288",27.299726486,"stress.eid_49320",30311.792969,"10x10x10",27.299007416,"stress.eid_9156",30131.673828,"20x20x10",27.298582077,"stress.eid_4164",27345.705078,"20x20x20",27.296060562,"stress.eid_458",29777.6875,"40x40x40"
"546289",27.398958206,"stress.eid_49320",30188.708984,"10x10x10",27.398826599,"stress.eid_9156",30008.759766,"20x20x10",27.39840126,"stress.eid_4164",27238.734375,"20x20x20",27.395879745,"stress.eid_458",29682.619141,"40x40x40"
"546290",27.499279022,"stress.eid_49320",30064.908203,"10x10x10",27.498645782,"stress.eid_9156",29886.476563,"20x20x10",27.498218536,"stress.eid_4164",27132.263672,"20x20x20",27.495698929,"stress.eid_458",29587.923828,"40x40x40"
"546291",27.599601746,"stress.eid_49320",29941.738281,"10x10x10",27.599931717,"stress.eid_9156",29763.027344,"20x20x10",27.59803772,"stress.eid_4164",27026.320313,"20x20x20",27.595518112,"stress.eid_458",29493.605469,"40x40x40"
"546292",27.699924469,"stress.eid_49320",29819.197266,"10x10x10",27.6997509,"stress.eid_9156",29641.914063,"20x20x10",27.697856903,"stress.eid_4164",26920.890625,"20x20x20",27.695337296,"stress.eid_458",29399.642578,"40x40x40"
"546293",27.799156189,"stress.eid_49320",29698.599609,"10x10x10",27.799570084,"stress.eid_9156",29521.443359,"20x20x10",27.797676086,"stress.eid_4164",26815.96875,"20x20x20",27.795156479,"stress.eid_458",29306.0625,"40x40x40"
"546294",27.899478912,"stress.eid_49320",29577.300781,"10x10x10",27.899389267,"stress.eid_9156",29401.529297,"20x20x10",27.89749527,"stress.eid_4164",26711.548828,"20x20x20",27.894975662,"stress.eid_458",29212.822266,"40x40x40"
"546295",27.999801636,"stress.eid_49320",29456.617188,"10x10x10",27.999206543,"stress.eid_9156",29282.255859,"20x20x10",27.997314453,"stress.eid_4164",26607.646484,"20x20x20",27.994794846,"stress.eid_458",29119.945313,"40x40x40"
"546296",28.099033356,"stress.eid_49320",29337.857422,"10x10x10",28.099025726,"stress.eid_9156",29163.603516,"20x20x10",28.097133636,"stress.eid_4164",26504.234375,"20x20x20",28.094615936,"stress.eid_458",29027.435547,"40x40x40"
"546297",28.199354172,"stress.eid_49320",29218.396484,"10x10x10",28.19884491,"stress.eid_9156",29045.564453,"20x20x10",28.199888229,"stress.eid_4164",26398.310547,"20x20x20",28.19443512,"stress.eid_458",28935.304688,"40x40x40"
"546298",28.299676895,"stress.eid_49320",29099.546875,"10x10x10",28.298664093,"stress.eid_9156",28928.091797,"20x20x10",28.299707413,"stress.eid_4164",26295.914063,"20x20x20",28.294254303,"stress.eid_458",28843.525391,"40x40x40"
"546299",28.398908615,"stress.eid_49320",28982.585938,"10x10x10",28.399950027,"stress.eid_9156",28809.498047,"20x20x10",28.399526596,"stress.eid_4164",26194.011719,"20x20x20",28.399944305,"stress.eid_458",28746.730469,"40x40x40"
"546300",28.499231339,"stress.eid_49320",28864.9375,"10x10x10",28.499769211,"stress.eid_9156",28693.240234,"20x20x10",28.499345779,"stress.eid_4164",26092.607422,"20x20x20",28.499763489,"stress.eid_458",28655.662109,"40x40x40"
"546301",28.599554062,"stress.eid_49320",28747.892578,"10x10x10",28.599586487,"stress.eid_9156",28577.542969,"20x20x10",28.599164963,"stress.eid_4164",25991.689453,"20x20x20",28.599582672,"stress.eid_458",28564.972656,"40x40x40"
"546302",28.699876785,"stress.eid_49320",28631.445313,"10x10x10",28.69940567,"stress.eid_9156",28462.507813,"20x20x10",28.698984146,"stress.eid_4164",25891.267578,"20x20x20",28.699403763,"stress.eid_458",28474.603516,"40x40x40"
"546303",28.799108505,"stress.eid_49320",28516.845703,"10x10x10",28.799224854,"stress.eid_9156",28348.033203,"20x20x10",28.798803329,"stress.eid_4164",25791.322266,"20x20x20",28.799222946,"stress.eid_458",28384.613281,"40x40x40"
"546304",28.899429321,"stress.eid_49320",28401.578125,"10x10x10",28.89904213,"stress.eid_9156",28234.171875,"20x20x10",28.898620605,"stress.eid_4164",25691.863281,"20x20x20",28.89904213,"stress.eid_458",28294.974609,"40x40x40"
"546305",28.999752045,"stress.eid_49320",28286.896484,"10x10x10",28.998861313,"stress.eid_9156",28120.888672,"20x20x10",28.998439789,"stress.eid_4164",25592.884766,"20x20x20",28.998861313,"stress.eid_458",28205.654297,"40x40x40"
"546306",29.098983765,"stress.eid_49320",28174.037109,"10x10x10",29.098680496,"stress.eid_9156",28008.140625,"20x20x10",29.098258972,"stress.eid_4164",25494.384766,"20x20x20",29.098680496,"stress.eid_458",28116.728516,"40x40x40"
"546307",29.199306488,"stress.eid_49320",28060.517578,"10x10x10",29.199966431,"stress.eid_9156",27894.347656,"20x20x10",29.198078156,"stress.eid_4164",25396.367188,"20x20x20",29.19849968,"stress.eid_458",28028.126953,"40x40x40"
"546308",29.299629211,"stress.eid_49320",27947.576172,"10x10x10",29.299785614,"stress.eid_9156",27782.761719,"20x20x10",29.297897339,"stress.eid_4164",25298.818359,"20x20x20",29.298318863,"stress.eid_458",27939.849609,"40x40x40"
"546309",29.399951935,"stress.eid_49320",27835.214844,"10x10x10",29.399604797,"stress.eid_9156",27671.712891,"20x20x10",29.397716522,"stress.eid_4164",25201.742188,"20x20x20",29.398138046,"stress.eid_458",27851.939453,"40x40x40"
"546310",29.499183655,"stress.eid_49320",27724.634766,"10x10x10",29.499422073,"stress.eid_9156",27561.201172,"20x20x10",29.497535706,"stress.eid_4164",25105.136719,"20x20x20",29.49795723,"stress.eid_458",27764.371094,"40x40x40"
"546311",29.599504471,"stress.eid_49320",27613.408203,"10x10x10",29.599241257,"stress.eid_9156",27451.275391,"20x20x10",29.597354889,"stress.eid_4164",25008.998047,"20x20x20",29.597776413,"stress.eid_458",27677.130859,"40x40x40"
"546312",29.699827194,"stress.eid_49320",27502.75,"10x10x10",29.69906044,"stress.eid_9156",27341.890625,"20x20x10",29.697174072,"stress.eid_4164",24913.320313,"20x20x20",29.697595596,"stress.eid_458",27590.224609,"40x40x40"
"546313",29.799058914,"stress.eid_49320",27393.847656,"10x10x10",29.798879623,"stress.eid_9156",27233.105469,"20x20x10",29.799928665,"stress.eid_4164",24815.322266,"20x20x20",29.79741478,"stress.eid_458",27503.673828,"40x40x40"
"546314",29.899381638,"stress.eid_49320",27284.3125,"10x10x10",29.898696899,"stress.eid_9156",27124.896484,"20x20x10",29.899747849,"stress.eid_4164",24720.578125,"20x20x20",29.89723587,"stress.eid_458",27417.441406,"40x40x40"
"546315",29.999704361,"stress.eid_49320",27175.332031,"10x10x10",29.999984741,"stress.eid_9156",27015.619141,"20x20x10",29.999567032,"stress.eid_4164",24626.306641,"20x20x20",29.997055054,"stress.eid_458",27331.564453,"40x40x40"
"546316",30.098936081,"stress.eid_49320",27068.083984,"10x10x10",30.099802017,"stress.eid_9156",26908.484375,"20x20x10",30.099386215,"stress.eid_4164",24532.478516,"20x20x20",30.096874237,"stress.eid_458",27246.021484,"40x40x40"
"546317",30.199258804,"stress.eid_49320",26960.210938,"10x10x10",30.199621201,"stress.eid_9156",26801.947266,"20x20x10",30.199205399,"stress.eid_4164",24439.107422,"20x20x20",30.19669342,"stress.eid_458",27160.792969,"40x40x40"
"546318",30.299581528,"stress.eid_49320",26852.886719,"10x10x10",30.299440384,"stress.eid_9156",26695.904297,"20x20x10",30.299024582,"stress.eid_4164",24346.195313,"20x20x20",30.296512604,"stress.eid_458",27075.890625,"40x40x40"
"546319",30.399902344,"stress.eid_49320",26746.109375,"10x10x10",30.399259567,"stress.eid_9156",26590.382813,"20x20x10",30.398841858,"stress.eid_4164",24253.722656,"20x20x20",30.396331787,"stress.eid_458",26991.34375,"40x40x40"
"546320",30.499134064,"stress.eid_49320",26641.029297,"10x10x10",30.499076843,"stress.eid_9156",26485.361328,"20x20x10",30.498661041,"stress.eid_4164",24161.705078,"20x20x20",30.49615097,"stress.eid_458",26907.111328,"40x40x40"
"546321",30.599456787,"stress.eid_49320",26535.333984,"10x10x10",30.598896027,"stress.eid_9156",26380.878906,"20x20x10",30.598480225,"stress.eid_4164",24070.136719,"20x20x20",30.595970154,"stress.eid_458",26823.199219,"40x40x40"
"546322",30.69977951,"stress.eid_49320",26430.177734,"10x10x10",30.69871521,"stress.eid_9156",26276.927734,"20x20x10",30.698299408,"stress.eid_4164",23978.996094,"20x20x20",30.695789337,"stress.eid_458",26739.623047,"40x40x40"
"546323",30.79901123,"stress.eid_49320",26326.691406,"10x10x10",30.800001144,"stress.eid_9156",26171.982422,"20x20x10",30.798118591,"stress.eid_4164",23888.304688,"20x20x20",30.795608521,"stress.eid_458",26656.388672,"40x40x40"
"546324",30.899333954,"stress.eid_49320",26222.601563,"10x10x10",30.899820328,"stress.eid_9156",26069.0625,"20x20x10",30.897937775,"stress.eid_4164",23798.048828,"20x20x20",30.895427704,"stress.eid_458",26573.474609,"40x40x40"
"546325",30.999656677,"stress.eid_49320",26119.042969,"10x10x10",30.999639511,"stress.eid_9156",25966.636719,"20x20x10",30.997756958,"stress.eid_4164",23708.240234,"20x20x20",30.995246887,"stress.eid_458",26490.849609,"40x40x40"
"546326",31.099977493,"stress.eid_49320",26016.009766,"10x10x10",31.099456787,"stress.eid_9156",25864.714844,"20x20x10",31.097576141,"stress.eid_4164",23618.859375,"20x20x20",31.095067978,"stress.eid_458",26408.572266,"40x40x40"
"546327",31.199209213,"stress.eid_49320",25914.615234,"10x10x10",31.19927597,"stress.eid_9156",25763.376953,"20x20x10",31.197395325,"stress.eid_4164",23529.904297,"20x20x20",31.194887161,"stress.eid_458",26326.613281,"40x40x40"
"546328",31.299531937,"stress.eid_49320",25812.626953,"10x10x10",31.299095154,"stress.eid_9156",25662.560547,"20x20x10",31.297214508,"stress.eid_4164",23441.390625,"20x20x20",31.294706345,"stress.eid_458",26244.986328,"40x40x40"
"546329",31.39985466,"stress.eid_49320",25711.160156,"10x10x10",31.398914337,"stress.eid_9156",25562.251953,"20x20x10",31.399969101,"stress.eid_4164",23350.714844,"20x20x20",31.394525528,"stress.eid_458",26163.638672,"40x40x40"
"546330",31.49908638,"stress.eid_49320",25611.304688,"10x10x10",31.498731613,"stress.eid_9156",25462.5,"20x20x10",31.499788284,"stress.eid_4164",23263.066406,"20x20x20",31.494344711,"stress.eid_458",26082.638672,"40x40x40"
"546331",31.599409103,"stress.eid_49320",25510.865234,"10x10x10",31.600019455,"stress.eid_9156",25361.818359,"20x20x10",31.599607468,"stress.eid_4164",23175.832031,"20x20x20",31.594163895,"stress.eid_458",26001.919922,"40x40x40"
"546332",31.699731827,"stress.eid_49320",25410.9375,"10x10x10",31.699836731,"stress.eid_9156",25263.068359,"20x20x10",31.699426651,"stress.eid_4164",23089.029297,"20x20x20",31.699855804,"stress.eid_458",25916.832031,"40x40x40"
"546333",31.798963547,"stress.eid_49320",25312.599609,"10x10x10",31.799655914,"stress.eid_9156",25164.804688,"20x20x10",31.799243927,"stress.eid_4164",23002.640625,"20x20x20",31.799674988,"stress.eid_458",25836.791016,"40x40x40"
"546334",31.899284363,"stress.eid_49320",25213.683594,"10x10x10",31.899475098,"stress.eid_9156",25067.017578,"20x20x10",31.89906311,"stress.eid_4164",22916.669922,"20x20x20",31.899494171,"stress.eid_458",25757.037109,"40x40x40"
"546335",31.999607086,"stress.eid_49320",25115.271484,"10x10x10",31.999292374,"stress.eid_9156",24969.742188,"20x20x10",31.998882294,"stress.eid_4164",22831.119141,"20x20x20",31.999313354,"stress.eid_458",25677.628906,"40x40x40"
"546336",32.09992981,"stress.eid_49320",25017.363281,"10x10x10",32.099113464,"stress.eid_9156",24873.015625,"20x20x10",32.098701477,"stress.eid_4164",22745.984375,"20x20x20",32.099132538,"stress.eid_458",25598.501953,"40x40x40"
"546337",32.19916153,"stress.eid_49320",24921.011719,"10x10x10",32.198928833,"stress.eid_9156",24776.738281,"20x20x10",32.19852066,"stress.eid_4164",22661.259766,"20x20x20",32.198951721,"stress.eid_458",25519.695313,"40x40x40"
"546338",32.299484253,"stress.eid_49320",24824.09375,"10x10x10",32.298748016,"stress.eid_9156",24680.998047,"20x20x10",32.298339844,"stress.eid_4164",22576.939453,"20x20x20",32.298770905,"stress.eid_458",25441.173828,"40x40x40"
"546339",32.399806976,"stress.eid_49320",24727.671875,"10x10x10",32.400035858,"stress.eid_9156",24584.298828,"20x20x10",32.398159027,"stress.eid_4164",22493.035156,"20x20x20",32.398590088,"stress.eid_458",25362.955078,"40x40x40"
"546340",32.499038696,"stress.eid_49320",24632.783203,"10x10x10",32.499855042,"stress.eid_9156",24489.5,"20x20x10",32.49797821,"stress.eid_4164",22409.525391,"20x20x20",32.498409271,"stress.eid_458",25285.064453,"40x40x40"
"546341",32.599357605,"stress.eid_49320",24537.337891,"10x10x10",32.599674225,"stress.eid_9156",24395.158203,"20x20x10",32.597797394,"stress.eid_4164",22326.429688,"20x20x20",32.598228455,"stress.eid_458",25207.484375,"40x40x40"
"546342",32.699680328,"stress.eid_49320",24442.376953,"10x10x10",32.699493408,"stress.eid_9156",24301.269531,"20x20x10",32.697616577,"stress.eid_4164",22243.730469,"20x20x20",32.698047638,"stress.eid_458",25130.203125,"40x40x40"
"546343",32.798912048,"stress.eid_49320",24348.929688,"10x10x10",32.799308777,"stress.eid_9156",24207.859375,"20x20x10",32.79743576,"stress.eid_4164",22161.433594,"20x20x20",32.797866821,"stress.eid_458",25053.185547,"40x40x40"
"546344",32.899234772,"stress.eid_49320",24254.931641,"10x10x10",32.89912796,"stress.eid_9156",24114.953125,"20x20x10",32.897254944,"stress.eid_4164",22079.535156,"20x20x20",32.897686005,"stress.eid_458",24976.507813,"40x40x40"
"546345",32.999557495,"stress.eid_49320",24161.412109,"10x10x10",32.998947144,"stress.eid_9156",24022.507813,"20x20x10",32.997070313,"stress.eid_4164",21998.027344,"20x20x20",32.997505188,"stress.eid_458",24900.117188,"40x40x40"
"546346",33.099880219,"stress.eid_49320",24068.375,"10x10x10",33.098766327,"stress.eid_9156",23930.476563,"20x20x10",33.099826813,"stress.eid_4164",21914.546875,"20x20x20",33.097324371,"stress.eid_458",24824.013672,"40x40x40"
"546347",33.199111938,"stress.eid_49320",23976.810547,"10x10x10",33.200054169,"stress.eid_9156",23837.578125,"20x20x10",33.199645996,"stress.eid_4164",21833.839844,"20x20x20",33.197143555,"stress.eid_458",24748.207031,"40x40x40"
"546348",33.299434662,"stress.eid_49320",23884.712891,"10x10x10",33.299873352,"stress.eid_9156",23746.486328,"20x20x10",33.299465179,"stress.eid_4164",21753.523438,"20x20x20",33.296962738,"stress.eid_458",24672.689453,"40x40x40"
"546349",33.399757385,"stress.eid_49320",23793.085938,"10x10x10",33.399692535,"stress.eid_9156",23655.888672,"20x20x10",33.399284363,"stress.eid_4164",21673.597656,"20x20x20",33.396781921,"stress.eid_458",24597.5,"40x40x40"
"546350",33.498989105,"stress.eid_49320",23702.916016,"10x10x10",33.499507904,"stress.eid_9156",23565.712891,"20x20x10",33.499103546,"stress.eid_4164",21594.0625,"20x20x20",33.496601105,"stress.eid_458",24522.576172,"40x40x40"
"546351",33.599311829,"stress.eid_49320",23612.214844,"10x10x10",33.599327087,"stress.eid_9156",23476.054688,"20x20x10",33.598922729,"stress.eid_4164",21514.908203,"20x20x20",33.596420288,"stress.eid_458",24447.957031,"40x40x40"
"546352",33.699634552,"stress.eid_49320",23521.976563,"10x10x10",33.699146271,"stress.eid_9156",23386.828125,"20x20x10",33.698741913,"stress.eid_4164",21436.136719,"20x20x20",33.696239471,"stress.eid_458",24373.615234,"40x40x40"
"546353",33.799957275,"stress.eid_49320",23432.199219,"10x10x10",33.798965454,"stress.eid_9156",23298.097656,"20x20x10",33.798561096,"stress.eid_4164",21357.744141,"20x20x20",33.796058655,"stress.eid_458",24299.554688,"40x40x40"
"546354",33.899188995,"stress.eid_49320",23343.849609,"10x10x10",33.898784637,"stress.eid_9156",23209.792969,"20x20x10",33.89838028,"stress.eid_4164",21279.732422,"20x20x20",33.895877838,"stress.eid_458",24225.791016,"40x40x40"
"546355",33.999511719,"stress.eid_49320",23254.982422,"10x10x10",33.998603821,"stress.eid_9156",23121.958984,"20x20x10",33.998199463,"stress.eid_4164",21202.095703,"20x20x20",33.995697021,"stress.eid_458",24152.318359,"40x40x40"
"546356",34.099830627,"stress.eid_49320",23166.570313,"10x10x10",34.099887848,"stress.eid_9156",23033.269531,"20x20x10",34.098018646,"stress.eid_4164",21124.837891,"20x20x20",34.09552002,"stress.eid_458",24079.125,"40x40x40"
"546357",34.199062347,"stress.eid_49320",23079.560547,"10x10x10",34.199707031,"stress.eid_9156",22946.308594,"20x20x10",34.19783783,"stress.eid_4164",21047.955078,"20x20x20",34.195339203,"stress.eid_458",24006.232422,"40x40x40"
"546358",34.299385071,"stress.eid_49320",22992.042969,"10x10x10",34.299526215,"stress.eid_9156",22859.771484,"20x20x10",34.297657013,"stress.eid_4164",20971.445313,"20x20x20",34.295158386,"stress.eid_458",23933.605469,"40x40x40"
"546359",34.399707794,"stress.eid_49320",22904.970703,"10x10x10",34.399345398,"stress.eid_9156",22773.71875,"20x20x10",34.397472382,"stress.eid_4164",20895.302734,"20x20x20",34.39497757,"stress.eid_458",23861.273438,"40x40x40"
